397||Hebe diversen|2,5|leverbaar
398||Hebe 'Inspiration'|6|25-30cm C3
399|Kaukasische klimop|Hedera colchica 'Fall Favourite'|5,5|25-30cm C2
400|Struik klimop|Hedera hel. 'Arborescens'|6|30-40cm C2
401||Hedera hel. 'Arbori Compact'|6,5|25-30cm C2
402|Klimop|Hedera hel. 'Goldchild'|2,5|20-25cm C1,5
403||Hedera hel. 'Natasja'|2,5|20-30cm C2
404|Klimop|Hedera hibernica|1,25|lev. P9
405|Klimop|Hedera hibernica|2|lev. C1,5
406|Altheastruik|Hibiscus syr. 'Hamabo'|9|30-40cm C2
407|Altheastruik|Hibiscus syr. 'Oiseau Bleu'|9|30-40cm C2
408|Atheastruik|Hibiscus syr. 'Red Heart'|9|30-40cm C2
409||Hibiscus syr. 'William R. Smith'|9|30-40cm C2
410|Altheastruik|Hibiscus syr. 'Woodbridge'|9|30-40cm C2
411|Pluimsprea|Holodiscus discolor|8|40-50cm C3
412|Bolhortensia|Hydrangea arb. 'Annabelle'|4,5|30-40cm C2
413|Bolhortensia|Hydrangea arb. 'Annabelle'|7,5|50-60cm C5
414|Bolhortensia|Hydrangea arb. 'Annabelle'|8,5|60-80cm C7,5
415|Hortensia|Hydrangea aspera 'Macrophylla'|8|60-80cm C3
416|Hortensia (Teller Blue)|Hydrangea m. 'Blaumeise'|4,5|30-40cm C2
417|Hortensia|Hydrangea m. 'Bouquet Rose'|4,5|30-40cm C2
418|Hortensia|Hydrangea m. 'Freudenstein'|4,5|30-40cm C2
419|Hortensia|Hydrangea m. 'Hamburg'|4,5|30-40cm C2
420|Hortensia|Hydrangea m. 'Königstein'|4,5|30-40cm C2
421|Hortensia|Hydrangea m. 'Leuchtfeuer'|4,5|30-40cm C2
422|Hortensia (Teller White)|Hydrangea m. 'Libelle'|4,5|30-40cm C2
423|Hortensia|Hydrangea m. 'Maréchal Foch'|4,5|30-40cm C2
424|Hortensia (bolvorm)|Hydrangea m. 'Mariesii Perfecta'|4,5|30-40cm C2
425|Hortensia (bolvorm)|Hydrangea m. 'Masja'|4,5|30-40cm C2
426|Hortensia (bol)|Hydrangea m. 'Merv. Sanguinea'|4,5|30-40cm C2
427|Hortensia (bolvorm)|Hydrangea m. 'Mme E. Mouillére'|4,5|30-40cm C2
428|Hortensia|Hydrangea m. 'Nikko Blue'|4,5|30-40cm C2
429|Hortensia (bolvorm)|Hydrangea m. 'Oregon Pride'|4,5|30-40cm C2
430|Hortensia|Hydrangea m. 'Schöne Bautznerin'|4,5|30-40cm C2
431|Hortensia|Hydrangea m. 'Schöne Bautznerin'|7,5|40-50cm C5
432||Hydrangea m. 'Superbowl'|4,5|30-40cm C2
433|Hortensia (bolvorm)|Hydrangea m. 'Tovelit'|4,5|25-30cm C2
434|Pluimhortensia|Hydrangea pan. 'Grandiflora'|5|40-50cm C3
435|Pluimhortensia|Hydrangea pan. 'Grandiflora'|26|100cm stam
436|Pluimhortensia|Hydrangea pan. 'Kyushu'|5|40-50cm C3
437|Pluimhortensia|Hydrangea pan. 'Limelight'|6,5|40-50cm C2
438|Pluimhortensia|Hydrangea pan. 'Limelight'|9,5|50-60cm C5
439|Pluimhortensia|Hydrangea pan. 'Limelight'|8,5|60-80cm C7,5
440|Pluimhortensia|Hydrangea pan. 'Limelight'|29|100cm stam
441|Pluimhortensia|Hydrangea pan. 'Little Lime'|7,5|30-40cm C2
442|Pluimhortensia|Hydrangea pan. 'Phantom'|6,5|40-50cm C2
443|Eikenbladhortensia|Hydrangea quercifolia|8,5|30-40cm C3
444|Hortensia (lacecap)|Hydrangea serr. 'Bluebird'|4,5|30-40cm C2
445|Hertshooi|Hypericum androsaemum|2|30-40cm C1,5
446|Hertshooi|Hypericum calycinum|1,5|lev. P9
447|Hertshooi|Hypericum inod. 'Excellent Flair'|2,5|30-40cm C1,5
448|Hertshooi|Hypericum inod. 'Rheingold'|2,5|20-25cm C1,5
449|Hertshooi|Hypericum kalmianum|3|30-40cm C1,5
450|Hertshooi|Hypericum kalmianum 'Gemo'|3|30-40cm C1,5
451|Hertshooi|Hypericum moserianum|1,7|30-40cm C1,5
452|Hertshooi|Hypericum 'Hidcote'|1,7|30-40cm C1,5
453|Hulst|Ilex aquifolium|4,5|50-60cm kluit
454|Hulst|Ilex aquifolium|6,5|60-80cm kluit
455|Hulst|Ilex aquifolium|12|80-100cm kluit
456|Hulst|Ilex aquifolium|12|100-125cm kluit
457|Hulst|Ilex aquifolium|16|125-150cm kluit
458|Hulst|Ilex aquipernyi 'Dragon Lady'|10|80-100cm kluit
459|Hulst|Ilex aquipernyi 'Dragon Lady'|18|140-160cm kluit
460|Hulst|Ilex aq. 'Alaska'|9|60-80cm kluit
461|Hulst|Ilex aq. 'Alaska'|12|80-100cm kluit
462|Hulst|Ilex aq. 'Alaska'|16|100-125cm kluit
463|Hulst|Ilex aq. 'Alaska'|24|150-175cm kluit
464|Hulst|Ilex aq. 'Alaska'|32|175-200cm kluit
465|Hulst|Ilex aq. 'Argentea Marginata'|9|60-80cm kluit
466|Hulst|Ilex aq. 'Argentea Marginata'|12|80-100cm kluit
467|Hulst|Ilex aq. 'Bacciflava'|16,5|80-100cm kluit
468|Hulst|Ilex aq. 'Ferox Argentea'|6,5|40-50cm C3
469|Hulst|Ilex aq. 'J.C. van Tol'|7|50-60cm kluit
470|Hulst|Ilex aq. 'J.C. van Tol'|12|60-80cm kluit
471|Hulst|Ilex aq. 'J.C. van Tol'|16|80-100cm kluit
472|Hulst|Ilex aq. 'J.C. van Tol'|20|100-125cm kluit
473|Hulst|Ilex aq. 'J.C. van Tol'|32|150-175cm kluit
474|Hulst|Ilex aq. 'J.C. van Tol'|44|175-200cm kluit
475|Bonte hulst|Ilex aq. 'Madame Briot'|11|60-80cm kluit
476|Bonte Hulst|Ilex aq. 'Rubricaulis Aurea'|12|80-100cm kluit
477|Japanse hulst|Ilex crenata 'Convexa'|5|30-40cm kluit
478|Japanse hulst|Ilex crenata 'Golden Gem'|5,5|25-30cm C2
479| Japanse Hulst|Ilex crenata 'Green Hedge'|6,5|30-40cm kluit
480|Blauwe hulst mannelijk|Ilex xmeserveae 'Blue Prince'|5,5|50-60cm kluit
481|Blauwe hulst mannelijk|Ilex xmeserveae 'Blue Prince'|7,5|60-80cm kluit
482|Blauwe hulst mannelijk|Ilex xmeserveae 'Blue Prince'|11|80-100cm kluit
483|Blauwe hulst mannelijk|Ilex xmeserveae 'Blue Prince'|15|100-125cm kluit
484|Blauwe hulst mannelijk|Ilex xmeserveae 'Blue Prince'|19|125-150cm kluit
485|Blauwe hulst mannelijk|Ilex xmeserveae 'Blue Prince'|24|150-175cm kluit
486|Blauwe hulst mannelijk|Ilex xmeserveae 'Blue Prince'|34|175-200cm kluit
487|Blauwe hulst|Ilex xmeserveae 'Blue Princess'|7|40-50cm kluit
488|Hulst|Ilex xmeserveae 'Heckenstar'|7,5|60-80cm kluit
489|Hulst|Ilex xmeserveae 'Heckenstar'|11|80-100cm kluit
490|Hulst|Ilex xmeserveae 'Heckenstar'|15|100-125cm kluit
491|Hulst|Ilex xmeserveae 'Heckenstar'|19|125-150cm kluit
492|Hulst|Ilex xmeserveae 'Heckenstar'|24|150-175cm kluit
493|Indigostruik|Indigofera heterantha|5,5|40-50cm C3
494||Itea virginica|3,5|30-40cm C2
495||Itea virginica 'Henry's Garnet'|4,5|30-40cm C2
496||Itea virginica 'Sprich' LITTLE HENRY|5|30-40cm C2
497|Lepelboom|Kalmia angustifolia 'Rubra'|10|30-40cm kluit
498|Lepelboom|Kalmia latifolia|10|30-40cm kluit
499|Ranonkelstruik|Kerria japonica 'Pleniflora'|4,5|60-80cm C3
500|Koninginnestruik|Kolkwitzia amabilis|4,5|50-60cm C2
501|Gouden regen|Laburnum wat. 'Vossii'|15|100-125cm w.
502|Lavendel|Lavandula ang. 'Dwarf Blue'|1,7|P9
503|Lavendel|Lavandula ang. 'Dwarf Blue'|1,5|lev. C1,5
504|Lavendel|Lavandula ang. 'Hidcote'|1,8|P9
505|Lavendel|Lavandula ang. 'Hidcote'|2,2|lev. C1,5
506|Lavendel|Lavandula ang. 'Munstead'|1,8|P9
507|Lavendel|Lavandula ang. 'Munstead'|1,8|lev. C1,5
508||Lavandula stoechas pedunculata|2,5|lev. C1,5
509||Lavandula st 'Anouk Dark Purple'|4,5|P12
510|Leucothoe|Leucothoe axillaris 'Curly Red'|7,5|25-30cm C2
511|Leucothoe|Leucothoe keiskei 'Burning Love'|7,5|20-25cm C2
512|Leucothoe|Leucothoe keiskei 'Royal Ruby'|7|25-30cm C2
513|Leucothoe|Leucothoe font. 'Rainbow'|5,5|25-30cm C2
514|Leucothoe|Leucothoe font. 'Rainbow'|7|30-40cm C3
515|Leucothoe|Leucothoe 'Zebonard' LOVITA|5,5|20-25cm C2
516|Leucothoe|Leucothoe 'Zeblid'|5,5|20-25cm C2
517|Fazantenbes|Leycesteria formosa|6,5|50-60cm C2
518|Liguster|Ligustrum delavayanum|15|60cm stam
519|Liguster|Ligustrum japonicum 'Rotundifolium'|8,5|20-30cm C2
520|Liguster|Ligustrum japonicum 'Texanum'|6|25-30cm C3
521|Bonte liguster|Ligustrum oval. 'Aureum'|4,5|40-50cm C2
522|Ligustur|Ligustrum quihoui|6|30-40cm C2
523|Winterkamperfoelie|Lonicera fragrantissima|7,5|50-60cm C3
524|Kamperfoeli|Lonicera nit. 'Baggesen's Gold'|4|25-30cm C2
525||Lonicera nit. 'Elegant'|1,7|25-30cm C1,5
526|Chinese kamperfoelie|Lonicera nit. 'Maigrün'|1,8|30-40cm C1,5
527|Chineese kamperfoelie|Lonicera pileata 'Moss Green'|1,7|30-40cm C1,5
528||Lonicera tatar. 'Arnold Red'|2,5|60-80cm C1,5
529|Beverboom|Magnolia liliiflora 'Nigra'|12,5|60-80cm kluit
530|Beverboom|Magnolia loebneri 'Leonard Messel'|12|80-100cm kluit
531|Beverboom|Magnolia loebneri 'Leonard Messel'|20|125-150cm kluit
532|Beverboom|Magnolia loebneri 'Merrill'|12,5|80-100cm kluit
533|Beverboom|Magnolia sieboldii|14|80-100cm kluit
534|Beverboom (Valse tulpenboom)|Magnolia soulangeana|9|60-80cm kluit
535|Beverboom (Valse tulpenboom)|Magnolia soulangeana|12|80-100cm kluit
536|Beverboom (Valse tulpenboom)|Magnolia soulangeana|16|100-125cm kluit
537||Magnolia stellata 'Royal Star'|12,5|50-60cm kluit
538|Beverboom|Magnolia 'Susan'|10|60-80cm kluit
539|Beverboom|Magnolia 'Susan'|13|80-100cm kluit
540|Beverboom|Magnolia 'Yellow River'|24|80-100cm C10
541||Mahonia aquifolium|5|30-40cm kluit
542|Mahonia|Mahonia aq. 'Apollo'|6,5|25-30cm kluit
543||Mahonia aq. 'Smaragd'|6|40-50cm kluit
544|Mahoniestruik|Mahonia japonica|7,5|50-60cm kluit
545|Mahoniestruik|Mahonia japonica 'Hivernant'|7|50-60cm kluit
546|Mahoniestruik|Mahonia media 'Charity'|7|40-50cm C3
547|Mahoniestruik|Mahonia media 'Winter Sun'|8,5|40-50cm C3
548||Mahonia wagneri 'Pinnacle'|5|40-50cm kluit
549|Sierappel|Malus 'Evereste'|22|Struik
550|Sierappel|Malus 'Golden Hornet'|17|Struik
551|Sierappel|Malus 'John Downie'|22|Struik
552|Sierappel|Malus 'Red Sentinel'|22|Struik
553|Sierappel|Malus 'Rudolph'|17|Struik
554|Gagel|Myrica gale|4,5|30-40cm C1,5
555|Trosspiraea|Neillia sinensis|4,5|50-60cm C2
556|Schijnbeuk|Nothofagus antarctica|18|100-125cm kluit
557|Schijnbeuk|Nothofagus antarctica|14|125-150cm kluit
558|Olijf|Olea europaea|22|50-60cm C3
559|Olijf|Olea europaea|26|80cm stam
560|Schijnhulst|Osmanthus burkwoodii|7|30-40cm C2
561|Schijnhulst|Osmanthus burkwoodii|14|80-100cm kluit
562|Schijnhulst|Osmanthus burkwoodii|18|100-125cm kluit
563|Schijnhulst|Osmanthus heter. 'Goshiki'|6,5|25-30cm C2
564||Osmanthus heter. 'Tricolor'|5|25-30cm C2
565||Osmanthus heter. 'Variegatus'|5|30-40cm C2
566|Pachysandra|Pachysandra terminalis|1,2|P9
567|Pachysandra|Pachysandra term. 'Green Carpet'|1,2|P9
568|Boompioen|Paeonia suffruticosa|9|P11
569|Perzisch ijzerhout|Parrotia persica|20|80-100cm kluit
570|Vlamboom|Parrotia persica 'Vanessa'|24|100-125cm kluit
571||Gaultheria mucronata|4,5|lev. man
572||Gaultheria mucronata|5|lev met bes
573|Russische salie|Perovskia atripl. 'Blue Spire'|4,5|30-40cm C2
574|Boerenjasmijn|Philadelphus coronarius|5,5|50-60cm C3
575|Boerenjasmijn|Philadelphus 'Belle Etoile'|5,5|50-60cm C3
576|Boerenjasmijn|Philadelphus 'Lemoinei'|5,5|50-60cm C3
577|Boerenjasmijn|Philadelphus 'Manteau d'Hermine'|5,5|30-40cm C3
578|Jasmijn|Philadelphus 'Mont Blanc'|5,5|40-50cm C3
579|Boerenjasmijn|Philadelphus 'Snowbelle'|5,5|60-80cm C3
580|Boerenjasmijn|Philadelphus 'Virginal'|5,5|60-80cm C3
581|Glansmispel|Photinia xfraseri 'Camilvy'|6,5|50-60cm C3
582|Glansmispel|Photinia xfraseri 'Little Red Robin'|6,5|25-30cm C2
583|Glansmispel|Photinia xfraseri 'Red Robin'|6,5|50-60cm C3
584|Glansmispel|Photinia xfraseri 'Red Robin'|8,5|60-80cm C4
585|Glansmispel|Photinia xfraseri 'Red Robin'|6,5|80-100cm kluit
586|Glansmispel|Photinia xfraseri 'Red Robin'|9|100-125cm kluit
587|Glansmispel|Photinia xfraseri 'Red Robin'|22|80cm stam
588|Glansmispel|Photinia xfraseri 'Red Robin'|26|120cm stam
589|Blaasspirea|Physocarpus opulif. 'Dart's Gold'|3|40-50cm C2
590|Blaasspiraea|Physocarpus opulif. 'Diabolo'|6|40-50cm C3
591|Blaasspiraea|Physocarpus opulif. 'Diabolo'|8,5|80-100cm C5
592|Blaasspirea|Physocarpus opulif. 'Red Baron'|7,5|40-50cm C3
593|Rotsheide|Pieris japonica 'Bonfire'|5|25-30cm C2
594|Rotsheide|Pieris jap. 'Cupido'|7,5|20-25cm C3
595|Rotsheide|Pieris jap. 'Debutante'|7,5|25-30cm C3
596|Rotsheide|Pieris jap. 'Little Heath Green'|5|25-30cm C2
597|Rotsheide|Pieris jap. 'Little Heath'|5|20-25cm C2
598|Rotsheide|Pieris jap. 'Mountain Fire'|6,5|20-30cm C2
599|Rotsheide|Pieris jap. 'Prelude'|6|20-25cm C2
600|Rotsheide|Pieris jap. 'Variegata'|5|30-40cm C2
601|Rotsheide|Pieris 'Flaming Silver'|6|25-30cm C2
602|Rotsheide|Pieris 'Forest Flame'|6,5|25-30cm C2
603|Ganzerik*|Potentilla fr. 'Abbotswood'|1,7|20-30cm C1,5
604|Ganzerik|Potentilla fr. 'Elizabeth'|1,7|20-30cm C1,5
605|Ganzerik***|Potentilla fr. 'Goldfinger'|1,7|20-30cm C1,5
606|Ganzerik|Potentilla fr. 'Goldstar'|1,7|20-30cm C1,5
607|Ganzerik**|Potentilla fr. 'Hopleys Orange'|1,7|20-30cm C1,5
608|Ganzerik***|Potentilla fr. 'Kobold'|1,7|20-30cm C1,5
609|Ganzerik***|Potentilla fr. 'Limelight'|1,7|20-30cm C1,5
610|Ganzerik***|Potentilla fr. 'Living Daylight'|1,7|20-30cm C1,5
611|Ganzerik**|Potentilla fr. 'Maanelys'|1,8|20-30cm C1,5
612|Ganzerik**|Potentilla fr. 'Medic. Wheel Mount.'|1,9|20-30cm C1,5
613|Ganzerik|Potentilla fr. 'Pink Beauty'|1,7|20-30cm C1,5
614|Ganzerik*|Potentilla fr. 'Red Ace'|1,7|20-30cm C1,5
615|Ganzerik***|Potentilla fr. 'Sommerflor'|1,7|20-30cm C1,5
616|Rode Kerspruim|Prunus cerasifera 'Nigra'|12|Struik
617|dwerg sierkers|Prunus incisa 'Kojou-no-mai'|18|80cm stam
618|Laurierkers|Prunus laur. 'Caucasica'|7|60-80cm kluit
619|Laurierkers|Prunus laur. 'Caucasica'|8|80-100cm kluit
620|Laurierkers|Prunus laur. 'Caucasica'|11|100-125cm kluit
621|Laurierkers|Prunus laur. 'Caucasica'|14|125-150cm kluit
622|Laurierkers|Prunus laur. 'Elly'|7,5|60-80cm kluit
623|Laurierkers|Prunus laur. 'Elly'|9|80-100cm kluit
624|Laurierkers|Prunus laur. 'Mariblon' GENOLIA|7,5|60-80cm kluit
625|Laurierkers|Prunus laur. 'Mariblon' GENOLIA|9|80-100cm kluit
626|Laurierkers|Prunus laur. 'Mariblon' GENOLIA|12|100-125cm kluit
627|Laurierkers|Prunus laur. 'Herbergii'|9|80-100cm kluit
628|Laurierkers|Prunus laur. 'Herbergii'|16|125-150cm kluit
629|Laurierkers|Prunus laur. 'Marbled White'|5|40-50cm C2
630|Laurierkers|Prunus laur. 'Novita'|7|60-80cm kluit
631|Laurierkers|Prunus laur. 'Novita'|8|80-100cm kluit
632|Laurierkers|Prunus laur. 'Novita'|11|100-125cm kluit
633|Laurierkers|Prunus laur. 'Novita'|14|125-150cm kluit
634|Laurierkers|Prunus laur. 'Otto Luyken'|7|30-40cm kluit
635|Laurierkers|Prunus laur. 'Otto Luyken'|24|100cm stam
636||Prunus laur. 'Reynvaanii'|5|80-100cm kluit
637|Laurierkers|Prunus laur. 'Van Nes'|7|60-80cm kluit
638|Laurierkers|Prunus laur. 'Van Nes'|9|80-100cm kluit
639||Prunus laur. 'Zabeliana'|6|40-50cm kluit
640|Portugese Laurier|Prunus lusitanica|7|50-60cm kluit
641|Portugese Laurier|Prunus lusitanica|9|60-80cm kluit
642|Portugese Laurier|Prunus lusitanica|11|80-100cm kluit
643|Portugese laurier|Prunus lusitanica 'Angustifolia'|7|60-80cm kluit
644|Portugese laurier|Prunus lusitanica 'Angustifolia'|11|80-100cm kluit
645|Portugese laurier|Prunus lusitanica 'Angustifolia'|15|100-125cm kluit
646|Portugese laurier|Prunus lusitanica 'Angustifolia'|19|125-150cm kluit
647|Japanse abrikoos|Prunus mume 'Beni-chi-dori'|18|80cm stam
648|Zuil sierkers|Prunus serrulata 'Amanogawa'|17|125-150 cm
649|Sierkers|Prunus subh. 'Autumnalis Rosea'|11|Struik
650|Amandelboompje|Prunus triloba|12|80cm stam
651|Vuurdoorn|Pyracantha cocc. 'Red Column'|5|60-80cm C2
652||Pyracantha cocc. 'Red Cushion'|3,2|30-40cm C1,5
653||Pyracantha 'Firelight'|2,8|30-40cm C1,5
654|Vuurdoorn|Pyracantha 'Golden Charmer'|5|60-80cm C2
655||Pyracantha 'Orange Glow'|4,5|60-80cm C2
656|Fluweelboom/Azijnboom|Rhus typhina|9,5|125-150cm kluit
657|Flueelboom|Rhus typhina 'Dissecta'|9,5|80-100cm kluit
658|Ribes (Sierbes)|Ribes sang. 'King Edward VII'|6,5|60-80cm C3
659|Treurwilgje|Salix caprea 'Kilmarnock'|12|120cm stam
660|Dwergwilg|Salix hastata 'Wehrhahnii'|2,8|20-25cm C1,5
661|Bont wilgje|Salix integra 'Hakuro-nishiki'|7|60cm stam
662|Bont wilgje|Salix integra 'Hakuro-nishiki'|8|80cm stam
663|Bont wilgje|Salix integra 'Hakuro-nishiki'|11|120cm stam
664|Bont wilgje|Salix integra 'Hakuro-nishiki'|22|180cm stam
665|Vlier|Sambucus nigra 'Eva' BLACK LACE|8,5|30-40cm C3
666|Vlier|Sambucus nigra 'Guincho Purple'|5|40-50cm C3
667|Goud(tros)vlier|Sambucus racemosa 'Plumosa Aurea'|8|40-50cm C3
668|Vleesbes|Sarcococca confusa|9,5|30-40cm C3
669|Vleesbes|Sarcococca hookeriana humilis|9,5|30-40cm C3
670|Skimmia|Skimmia confusa 'Kew Green'|7,5|30-40cm C2
671|Skimmia|Skimmia jap. subsp. reevesiana|11|20-25cm C1,5
672|Skimmia|Skimmia japonica 'Keessen'|8,5|40-50cm C5
673|Skimmia|Skimmia japonica 'Marlot'|13|25-30cm C2
674|Skimmia|Skimmia japonica 'Rubella'|8,5|30-40cm C3
675||Sophora prostrata 'Little Baby'|6|40-50cm C3
676|Lijsterbesspirea|Sorbaria sorbifolia|4,5|60-80cm C2
677|Lijsterbes spirea|Sorbaria sorbifolia 'Sem'|9,5|40-50cm C3
678|Spierstruik|Spiraea arguta|5|40-50cm C3
679|Spierstruik|Spiraea betulifolia 'Tor'|2,1|30-40cm C1.0
680|Spierstruik|Spiraea cinerea 'Grefsheim'|5,5|30-40cm C3
681|Spierstruik|Spiraea jap. 'Albiflora'|1,7|20-30cm C1,5
682|Spierstruik|Spiraea jap. 'Anthony Waterer'|1,8|25-30cm C1,5
683|Spierstruik|Spiraea jap. 'Genpei'|1,7|20-30cm C1,5
684|Spierstruik|Spiraea jap. 'Golden Princess'|1,7|20-30cm C1,5
685|Spierstruik|Spiraea jap. 'Goldflame'|1,7|20-30cm C1,5
686|Spierstruik|Spiraea jap. 'Little Princess'|1,7|20-30cm C1,5
687||Spiraea nipp. 'June Bride'|2,4|30-40cm C1,5
688|Spierstruik|Spiraea nipp. 'Snowmound'|5,5|50-60cm C3
689|Spierstruik|Spiraea vanhouttei|5,5|50-60cm C3
690|Staartaar|Stachyurus chinensis 'Celina'|14|60-70cm C4
691|Pimpernoot|Staphylea colchica|14|80-100cm kluit
692|Pimpernoot|Staphylea colchica|14|80-100cm C7,5
693|Kransspirea|Stephanandra incisa 'Crispa'|1,7|30-40cm C1,5
694|Schijncamellia|Stewartia pseudocamellia|28|80-100cm kluit
695|Sering (Franse)|Syringa chinensis 'Saugeana'|8|50-60cm 3-5tak
696|Sering|Syringa hyac. 'Maiden's Blush'|9|60-80cm 3-4tak
697|Hongaarse sering|Syringa josikaea|9|80-100cm kluit
698|Sering|Syringa komarowii subsp. reflexa|11|60-80cm kluit
699|Dwergsering|Syringa meyeri 'Palibin'|8|30-40cm C3
700|Dwergsering|Syringa meyeri 'Palibin'|8,5|40-50cm C5
701|Dwergsering|Syringa meyeri 'Palibin'|17|80cm stam
702|Dwergsering|Syringa meyeri 'Palibin'|26|120cm stam
703|Sering|Syringa microphylla 'Superba'|9,5|60-80cm kluit
704|Sering|Syringa patula 'Miss Kim'|9|30-40cm kluit
705|Perzische sering|Syringa persica 'Laciniata'|7|40-50cm C3
706|Sering|Syringa prest. 'James Macfarlane'|10|60-80cm 3-4tak
707|Sering|Syringa v. 'And. an Ludwig Späth'|11|60-80cm 3-4tak
708|Sering|Syringa v. 'Charles Joly'|12|60-80cm 3-4tak
709||Syringa v. 'Decaisne'|10|60-80cm 3-4tak
710|Sering|Syringa v. 'G.J. Baardse'|12|60-80cm 3-4tak
711|Sering|Syringa v. 'Katherine Havemeyer'|9|60-80cm 3-4tak
712|Sering|Syringa v. 'Michel Buchner'|9|60-80cm 3-4tak
713|Sering|Syringa v. 'Miss Ellen Willmott'|9|60-80cm 3-4tak
714|Sering|Syringa v. 'Mme Lemoine'|12|60-80cm 3-4tak
715|Sering|Syringa v. 'Norrfjärden'|11|60-80cm 3-4tak
716|Sering|Syringa v. 'Président Grévy'|9|60-80cm 3-4tak
717|Sering|Syringa v. 'Ruhm von Horstenstein'|10|60-80cm 3-4tak
718|Sering|Syringa v. 'Sensation'|10|60-80cm 3-4tak
719|Tamarisk|Tamarix ramosissima 'Pink Cascade'|4|50-60cm C2
720|Tamrisk|Tamarix tetrandra|4|50-60cm C2
721|Palmboom|Trachycarpus fortunei|36|80-100cm C5
722|Gaspeldoorn|Ulex europaeus|4|30-40cm C1,5
723|Sneeuwbal|Viburnum bodn. 'Charles Lamont'|8|60-80cm C2
724|Sneeuwbal|Viburnum bodn. 'Charles Lamont'|12|100-125cm kluit
725|Sneeuwbal|Viburnum bodn. 'Charles Lamont'|15|125-150cm kluit
726||Viburnum bodn. 'Dawn'|9|80-100cm kluit
727|Sneewbal|Viburnum burkwoodii|11|60-80cm kluit
728|Sneeuwbal|Viburnum carlcephalum|9|50-60cm kluit
729|Sneewbal|Viburnum carlesii|9,5|50-60cm C4
730|Sneeuwbal|Viburnum carlesii 'Aurora'|10|40-50cm kluit
731|Sneeuwbal|Viburnum carlesii 'Juddii'|9|40-50cm kluit
732|Sneeuwbal|Viburnum davidii|6,5|25-30cm C2
733|Sneeuwbal|Viburnum farreri|9|80-100cm kluit
734|Sneeuwbal|Viburnum nudum 'Pink Beauty'|12|60-80cm kluit
735|Gelderse roos|Viburnum opulus 'Compactum'|9,5|30-40cm C3
736|Sneeuwbal|Viburnum opulus 'Roseum'|8,5|80-100cm kluit
737||Viburnum plic. tomentosum|8|40-50cm C3
738|Japanse sneeuwbal|Viburnum plic. 'Grandiflorum'|14|40-50cm C4
739|Sneeuwbal|Viburnum plic. 'Kilimandjaro'|14,5|50-60cm C3
740|Sneewbal|Viburnum plic. 'Mariesii'|8|30-40cm C3
741|Japanse sneeuwbal|Viburnum plic. 'Watanabe'|9|30-40cm C3
742|Sneeuwbal|Viburnum rhytidophyllum|9|60-80cm kluit
743|Sneeuwbal|Viburnum tinus|7,5|30-40cm C3
744|Sneeuwbal|Viburnum tinus|24|60cm stam
745|Sneeuwbal|Viburnum tinus 'Anvi' SPIRIT|7,5|30-40cm C3
746|Sneeuwbal|Viburnum tinus 'Eve Price'|7,5|30-40cm C3
747|Sneeuwbal|Viburnum tinus 'Gwenllian'|5|30-40cm C2
748|Sneeuwbal|Viburnum 'Eskimo'|12|30-40cm C4
749|Sneeuwbal|Viburnum 'Pragense'|8|30-40cm C2
750|Grote Maagdenpalm|Vinca major|1,2|P9
751|Grote maagdenpalm|Vinca major 'Variegata'|2,5|P9
752|Maagdenpalm|Vinca minor|1,5|lev. P9
753|Maagdenpalm|Vinca minor 'Gertrude Jekyll'|1,2|P9
754|Weigelia|Weigela florida 'Alexandra'|4,5|30-40cm C3
755|Weigelia|Weigela florida 'Foliis Purpureis'|5,5|40-50cm C3
756|Weigela|Weigela florida 'Nana Variegata'|4,5|40-50cm C3
757||Weigela 'Abel Carrière'|4,5|60-80cm C3
758|Weigelia|Weigela 'Candida'|5,5|50-60cm C3
759|Weigelia|Weigela 'Eva Rathke'|5,5|50-60cm C3
760|Weigelia|Weigela 'Minuet'|4,5|40-50cm C3
761|Weigelia|Weigela 'Red Prince'|5,5|40-50cm C3
762|Stekelnootje|Acaena microphylla 'Kupferteppich'|1,8|P 9
763|Acanthus|Acanthus mollis|2,5|P 9
764|Duizendblad|Achillea mil. 'Red Beauty'|1,8|P 9
765|Duizendblad|Achillea 'Taygetea'|2,5|P 9
766|Monnikskap|Aconitum carm. 'Arendsii'|1,8|P 9
767|Monnikskap|Aconitum napellus|2|P 9
768|Monnikskap|Aconitum napellus 'Album'|2,8|P 9
769|Zilverkaars|Actaea simplex 'Atropurpurea'|4,5|P 9
770|Zilverkaars|Actaea simplex 'White Pearl'|4|P 9
771|Dropplant|Agastache 'Black Adder'|2,5|P 9
772|Dropplant|Agastache 'Blue Fortune'|2|P 9
773|Zenegroen|Ajuga reptans|1,8|P 9
774|Zenegroen|Ajuga reptans 'Atropurpurea'|1,8|P 9
775|Zenegroen|Ajuga reptans 'Burgundy Glow'|2|P 9
776|Vrouwenmantel|Alchemilla erythropoda|1,8|P 9
777|Vrouwenmantel|Alchemilla mollis|1,5|P 9
778|Siberische edelweis|Anaphalis triplinervis|2|P 9
779|Herfst anemoon|Anemone hup. 'September Charm'|2,5|P 9
780|Herfst anemoon|Anemone hyb. 'Honorine Jobert'|2,5|P 9
781|Herfst anemoon|Anemone hyb. 'Königin Charlotte'|2,5|P 9
782|Akelei|Aquilegia alpina|1,5|P 9
783|Akelei|Aquilegia 'Nora Barlow'|1,8|P 9
